DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
SECTION C.05-YOUTH PROGRAM SERVICES/ ELEMENTS (Not Captured Elsewhere),,,,,,,,,,,,
1401,"Enrolled in Secondary 
Education Program (WIOA)",IN 1,"Record 1 if the participant was enrolled in a Secondary Education Program at or 
above the 9th Grade level.  A Secondary Education program includes both 
secondary school and enrollment in a program of study with instruction 
designed to lead to a high school equivalent credential.  Examples may include 
adult high school credit programs and programs designed to prepare 
participants to pass recognized high school equivalency exams such as the GED, 
HiSET, or TASC.  Programs of study designed to teach English proficiency skills or 
literacy skills below the 9th grade equivalent are not considered Secondary 
Education Programs. States may use this coding value if the participant was 
either already enrolled in education or training at the time of application to the 
program OR became enrolled in an education or training program at or above 
the 9th Grade level at any point while participating in the program.
Record 0 if the participant was not enrolled in a secondary education program 
at or above the 9th grade level.","1 = Yes 
0 = No",,,,R,R,R,R,
1402,"Most Recent Date Received 
Educational Achievement 
Services",DT 8,"Record the most recent date on which the participant received an educational 
achievement service.  Educational achievement services include, but are not 
limited to tutoring, study skills training, instruction, and evidence-based 
dropout prevention and recovery strategies that lead to completion of the 
requirements for a secondary school diploma or its recognized equivalent 
(including a recognized certificate of attendance or similar document for 
individuals with disabilities) or for a recognized postsecondary credential.              
Leave blank if the participant did not receive educational achievement services 
or this data element does not apply to the individual.",YYYYMMDD,,,,,,R,,
1403,"Most Recent Date Received 
Alternative Secondary School 
Services",DT 8,"Record the most recent date on which the participant received alternative 
secondary school services, or dropout recovery services, as appropriate.
Leave blank if the participant did not receive alternative secondary school 
services or dropout recovery services.",YYYYMMDD,,,,,,R,,
1405,"Most Recent Date Received 
Work Experience 
Opportunities",DT 8,"Record the most recent date on which the youth participant received work 
experience opportunities that have as a component academic and occupational 
education.   Work experiences are a planned, structured learning experience 
that takes place in a workplace for a limited period of time.  Work experiences 
include: summer employment opportunities and other employment 
opportunities available throughout the school year; pre-apprenticeship 
programs; internships and job shadowing; and on-the-job training 
opportunities.                                                                                                                       
Leave blank if the participant did not receive work experience opportunities or 
this data element does not apply to the participant.",YYYYMMDD,,,,,,R,,
1406,"Date Enrolled in Post Exit 
Education or Training Program 
Leading to a Recognized 
Postsecondary Credential 
(WIOA)",DT 8,"Record the date the participant is enrolled in an education or training program 
that leads to a recognized postsecondary credential after program exit.
Leave blank if this data element does not apply to the participant.
NOTE: This element only applies to participants who exited secondary education 
and obtained a secondary school diploma or its equivalency per Sec 
116(b)(2)(A)(iii). This data element applies to the Credential Rate indicator.",YYYYMMDD,,,,R,R,R,R,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1407,"Most Recent Date Received 
Education Offered 
Concurrently with Workforce 
Preparation",DT 8,"Record the most recent date on which the participant received education 
offered concurrently with and in in the same context as workforce preparation 
activities and training for a specific occupation or occupational cluster.
Leave blank if the participant did not receive education offered concurrently 
with workforce preparation.",YYYYMMDD,,,,,,R,,
1408,"Most Recent Date Received 
Leadership Development 
Opportunities",DT 8,"Record the most recent date on which the participant received services that 
include, but are not limited to, opportunities that may include community 
service and peer-centered activities encouraging responsibility and other 
positive social and civic behaviors, as appropriate.
Leave blank if the participant did not receive a leadership development service 
or this data element does not apply to the participant.",YYYYMMDD,,,,,,R,,
1409,"Most Recent Date Received 
Supportive Services",DT 8,"Record the most recent date on which the participant received a supportive 
service (WIOA section 134(d)(2)) which include, but are not limited to, 
assistance with transportation, child care, dependent care, and housing that are 
necessary to enable the participant to participate in programs which provide 
career and training services as defined in WIOA sec. 134(c)(2) and 134(c)(3). 
Support services for youth participants include; (a) linkages to community 
services; (b) assistance with transportation; (c) assistance with child care and 
dependent care; (d) assistance with housing; (e) needs-related payments; (f) 
assistance with educational testing; (g) reasonable accommodations for youth 
with disabilities; (h) referrals to healthcare; (i) assistance with uniforms or other 
appropriate work attire and work-related tools, including such items as eye 
glasses and protective eye gear; (j) assistance with books, fees, school supplies, 
and other necessary items for students enrolled in postsecondary education 
classes; and (k) payments and fees for employment and training-related 
applications, tests, and certifications.                                                                              
Leave blank if the participant did not receive supportive services or this data 
element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
1410,"Most Recent Date Received 
Adult Mentoring Services",DT 8,"Record the most recent date on which the participant received adult mentoring 
services.  Adult mentoring services may last for at least twelve (12) months and 
may occur both during and after program participation.                                              
Leave blank if the participant did not receive adult mentoring services or this 
data element does not apply to the participant.",YYYYMMDD,,,,,,R,,
1411,"Most Recent Date Received 
Comprehensive Guidance/ 
Counseling Services",DT 8,"Record the most recent date on which the participant received comprehensive 
guidance and counseling services, which may include drug and alcohol abuse 
counseling.  
Leave blank if the participant did not receive comprehensive 
guidance/counseling services or this data element does not apply to the 
participant.",YYYYMMDD,,,,,,R,,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1412,"Most Recent Date Received 
Youth Follow-up Services",DT 8,"Record the most recent date on which the youth participant received follow-up 
services after exiting the program.  Follow-up services for youth participants are 
described as: (a)  Follow-up services are critical services provided following a 
youth’s exit from the program to help ensure the youth is successful in 
employment and/or postsecondary education and training.  Follow-up services 
may include regular contact with a youth participant's employer, including 
assistance in addressing work-related problems that arise.  (b)  Follow-up 
services for youth may also include the following program elements: (1) 
Supportive services; (2) Adult mentoring; (3) Financial literacy education; (4) 
Services that provide labor market and employment information about in-
demand industry sectors or occupations available in the local area, such as 
career awareness, career counseling, and career exploration services; and (5) 
Activities that help youth prepare for and transition to postsecondary education 
and training. (c) All youth participants must be offered the opportunity to 
receive follow-up services that align with their Individual Service Strategies.  
Furthermore, follow-up services must be provided to all participants for a 
minimum of 12 months unless the participant declines to receive follow-up 
services or the participant cannot be located or contacted. 
Leave blank if the participant did not receive follow-up services or if this data 
element does not apply to the participant.",YYYYMMDD,,,,,,R,,
